episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9
7779,1383,0.23701536655426025,-0.17394199967384338,1.004805088043213,0.9078176021575928,0,-1,1,7,7,5.555555555555555,0.9736762642860413,0.8708313791125161,15.678790578881808,18.757168458939347,16.41893014401893,14.347616529080252,14.187785805107108,15.788500020937612,15.44170024191963,13.887482964501512,10.377290765844972,8.157915756628123
7783,1384,0.24891377985477448,-0.16224603354930878,1.3331222534179688,1.3811496496200562,0,-1,1,11,3,-3.333333333333333,0.9769877791404724,0.8707442959746048,17.72775444347857,12.419736054823296,11.84336795326698,11.263614221369897,13.834616046004584,13.46011991867391,10.341524965425133,8.404274685976086,6.593159263132376,7.372901352394689
7787,1385,0.26022279262542725,-0.1516977995634079,0.9800511598587036,0.8189620971679688,0,-1,1,7,5,1.1111111111111107,0.9793556928634644,0.8706572215450074,15.678790578881808,18.757168458939347,16.41893014401893,14.347616529080252,14.187785805107108,15.99763523969877,15.584529533016315,14.213816837194107,10.377290765844972,8.157915756628123
7794,1386,0.2700219750404358,-0.14368118345737457,0.9824061393737793,0.7998666763305664,0,-1,1,6,2,-5.555555555555555,0.9803584814071655,0.8705701558228529,15.392939785853915,16.77786428103223,18.727012037870313,13.402919743970674,13.846342147593763,15.03094514080199,15.069035141272845,15.232057105554954,12.173607071088263,7.79383941641135
7798,1387,0.2770288586616516,-0.14014823734760284,0.48956477642059326,0.02537863701581955,0,-1,0,0,6,3.333333333333334,0.9808731079101562,0.8704830988072706,16.149044039960614,16.17496890682829,16.422557825665926,18.42780574173362,20.697720250733454,19.531298624332194,17.20613420600312,15.821633839172026,16.731889251631515,17.462778724599815
7802,1388,0.28307148814201355,-0.13830001652240753,0.693709671497345,0.3162468671798706,0,-1,1,3,6,3.333333333333334,0.9821323752403259,0.8703960504973899,12.279198070718046,11.105853852814333,10.931356522655669,11.461126659887789,10.6059140194284,8.165670407623157,11.957468930757729,15.48150592520824,11.195781713479073,9.569267703998428
7805,1389,0.2910708785057068,-0.13366976380348206,0.8829349279403687,0.5847606658935547,0,-1,1,5,7,5.555555555555555,0.9843685626983643,0.8703090108923401,14.137528599802419,12.849064947795831,12.962837431223342,12.841542781752379,12.892847881256593,13.660505095059664,14.332584887195214,16.963856343042238,13.865649356387188,8.705132164677103
7810,1390,0.3018266260623932,-0.12502579391002655,1.2239954471588135,1.0865669250488281,0,-1,1,9,7,5.555555555555555,0.9875548481941223,0.870221979991251,18.999030372376236,16.006794734958607,13.480752066835954,13.850328615111565,14.516662788568674,16.07470410252888,15.424001553225867,9.831614344085336,10.72734703777046,6.637340845308395
7813,1391,0.31585726141929626,-0.1115579605102539,1.5409562587738037,1.5535250902175903,0,-1,2,12,7,5.555555555555555,0.9912411570549011,0.8701349577932518,2.050402686936417,3.0594241953064993,3.086855973820893,4.177613441600828,1.6139167935877428,0.49226346939853605,0.4055463938178656,2.104441522261859,2.2037951154881177,1.9455811876322193
7817,1392,0.33293473720550537,-0.09358885884284973,1.8359642028808594,1.9897481203079224,0,-1,2,16,2,-5.555555555555555,0.993810772895813,0.8700479442974725,3.7944040875560208,9.417544541197492,6.851496969044109,4.293384593426973,2.9231819776800294,2.3608409021156236,3.151346769574042,2.7686452431465565,3.7604614798976117,1.6604649430768559
7821,1393,0.34812211990356445,-0.0786716639995575,1.2794935703277588,1.1206120252609253,0,-1,1,9,7,5.555555555555555,0.9958016276359558,0.8699609395030428,19.101195904866977,16.006794734958607,13.480752066835954,13.850328615111565,14.516662788568674,16.07470410252888,15.424001553225867,9.83223549331942,11.07661595276364,6.637340845308395
7825,1394,0.3627099394798279,-0.06479474902153015,1.596042275428772,1.5961695909500122,0,-1,2,13,2,-5.555555555555555,0.9971232414245605,0.8698739434090925,1.7945420817781934,5.875450909777483,7.37786639562405,4.954728036725936,4.815073068058058,1.4591241665645613,1.1221940505446142,1.4337971082823244,1.7884098833021365,1.632483782079709
7831,1395,0.3755994141101837,-0.05363567918539047,1.0571821928024292,0.7566090822219849,0,0,1,6,5,1.1111111111111107,0.9978723526000977,0.8697869560147516,20.911391020655078,19.107660505299684,18.551462073816573,17.33714084525896,14.037368760102972,15.493529387515155,17.959172720711447,16.26073117297505,14.967967970060919,11.779245918644905
7833,1396,0.38617369532585144,-0.04612601175904274,1.058578372001648,0.7508246898651123,0,0,1,6,6,3.333333333333334,0.9986162185668945,0.8696999773191502,20.911391020655078,19.107660505299684,18.551462073816573,17.33714084525896,14.037368760102972,15.493529387515155,18.195292093604003,16.26073117297505,14.967967970060919,11.779245918644905
7838,1397,0.39771273732185364,-0.037199605256319046,1.2269877195358276,1.003705620765686,0,0,1,8,1,-7.777777777777778,0.9989007115364075,0.8696130073214182,19.726821747235473,21.14875691433587,18.21979589882842,18.1566999326786,16.41955588578128,18.95613148781111,18.349663653673126,16.419414466017763,14.626390052444293,11.071622566505997
7840,1398,0.4061238765716553,-0.033155713230371475,0.5493505597114563,-0.04693923890590668,0,0,1,0,1,-7.777777777777778,0.9984658360481262,0.8695260460206861,1.1396537974155212,3.2952633264483318,3.671618748782037,2.353756799165977,4.014529406253386,0.8433899825958024,1.5513975163213596,2.207396522760973,1.312026362205656,7.025170957247118
7846,1399,0.4080483317375183,-0.03916837275028229,-0.0773998573422432,-1.018784999847412,0,0,0,-8,2,-5.555555555555555,0.9971877932548523,0.869439093416084,5.924106555181017,5.0050409396015745,7.136665864345138,5.677279172669328,6.518796878919794,8.522622477034496,6.946660284116942,16.392963032361447,13.306026012034916,10.300204634337131
7849,1400,0.40492117404937744,-0.053030554205179214,-0.49037182331085205,-1.6618032455444336,0,0,0,-13,2,-5.555555555555555,0.9946613311767578,0.8693521495067424,0.06120184282666601,0.2756345270641355,0.6318547327532797,0.622210421372968,0.049810785055160525,0.0,0.5396718554631461,0.7064483345149413,0.0,0.0
7855,1401,0.39783987402915955,-0.0730661079287529,-0.8723549842834473,-2.25882887840271,0,-1,-1,-18,6,3.333333333333334,0.9913484454154968,0.8692652142917918,3.321901517341483,4.830140917925974,4.404547438613667,5.639501453470354,7.188192277712678,8.346168230332633,10.355689157941278,9.94061601601465,11.931736382228213,9.824042445246436
7866,1402,0.39088723063468933,-0.09301377832889557,-0.5603170394897461,-1.790282130241394,0,-1,-1,-14,9,10.0,0.9891480207443237,0.8691782877703627,7.724718647487281,7.783665274771048,8.138903480404405,10.383665623340402,12.821613014436656,15.01070294839015,13.890487928703605,12.622434776847992,13.35345932001692,16.39139880060478
7869,1403,0.38974279165267944,-0.1041727364063263,0.22457943856716156,-0.598946213722229,0,-1,0,-5,6,3.333333333333334,0.9882674217224121,0.8690913699415856,14.015512839124522,14.105777780975204,13.661049865059159,13.856871746061323,15.948220511886785,17.36101059338517,20.07885670747912,17.2610306611259,15.076402725908565,15.091703535807252
7873,1404,0.3932681083679199,-0.10831678658723831,0.4512976408004761,-0.2668434977531433,0,-1,0,-2,5,1.1111111111111107,0.9877356886863708,0.8690044608045915,16.554568663931924,15.919904939270118,16.34650546197158,17.955446418149805,19.11278429908456,20.770751772316814,19.814757035215813,16.501227611732773,16.486073383041216,16.35402969927021
7875,1405,0.3980182111263275,-0.11074436455965042,0.4949130415916443,-0.21635746955871582,0,-1,0,-2,5,1.1111111111111107,0.9872987270355225,0.8689175603585111,16.554568663931924,15.919904939270118,16.34650546197158,17.955446418149805,19.11278429908456,20.20306810965141,19.880701522998926,16.501227611732773,16.599940188277788,16.35402969927021
7882,1406,0.4031849205493927,-0.11269990354776382,0.5351346731185913,-0.17144763469696045,0,-1,1,-1,4,-1.1111111111111107,0.9866176247596741,0.8688306686024753,2.2333633651800593,5.099015518977708,5.401065911918601,5.244846066361001,7.865020251134375,2.2988885793993985,3.652254678154545,5.478453597403826,5.750109061671866,5.667390321260552
7883,1407,0.4077930748462677,-0.11568201333284378,0.40650811791419983,-0.38577792048454285,0,-1,0,-3,5,1.1111111111111107,0.9857715964317322,0.868743785535615,15.740251487659275,14.17382035459385,15.436258934433624,16.39079532672384,16.847725943013266,19.211320541142246,18.468900965775454,17.74604271779692,16.66350645302236,15.940831551614387
7888,1408,0.4121113717556,-0.11928295344114304,0.45306846499443054,-0.3319719135761261,0,-1,0,-3,7,5.555555555555555,0.9857208728790283,0.8686569111570615,15.740251487659275,14.17382035459385,15.436258934433624,16.39079532672384,17.06281875618367,19.20776486225993,18.468900965775454,17.384636277531023,16.66350645302236,15.940831551614387
7895,1409,0.4187581539154053,-0.11949531733989716,0.8271609544754028,0.22320157289505005,0,-1,1,2,1,-7.777777777777778,0.9848559498786926,0.8685700454659457,9.382621705047228,10.876600378474723,11.339642919854313,10.598348138694458,11.612311776462692,7.991730007144439,7.46469863621815,9.152079001303665,11.046570236972798,8.890379316487
7896,1410,0.4233345687389374,-0.12306109815835953,0.17972509562969208,-0.7869426012039185,0,-1,0,-6,6,3.333333333333334,0.9833341836929321,0.8684831884613992,13.368673380109767,12.956939275928299,15.212664945528225,14.462794658987342,15.383102755583174,15.391269489276372,18.831820192075156,18.56371913408921,15.27934843607806,15.438942449048763
7900,1411,0.42642077803611755,-0.1290963590145111,0.40838220715522766,-0.4555342495441437,0,-1,0,-4,2,-5.555555555555555,0.9810280203819275,0.8683963401425531,14.555725611772305,14.203568533589104,15.460020729363528,15.876540746929585,17.470264611269986,18.659517078899118,20.04471595190085,16.65922040254634,15.968208848807581,15.158979541622314
7903,1412,0.4279298484325409,-0.13773880898952484,-0.04193127155303955,-1.164249300956726,0,-1,0,-9,0,-10.0,0.9756500720977783,0.8683095005085388,7.27852036733592,8.2395505989901,9.553162306489213,9.250699775489025,8.153728410730091,10.211092413452105,11.571517752447543,11.1470406121487,12.771973185479645,9.00633149072962
7908,1413,0.4232533872127533,-0.15604479610919952,-0.7878928184509277,-2.3251731395721436,0,-1,-1,-19,4,-1.1111111111111107,0.9676928520202637,0.868222669558488,2.4256120413463553,3.993488981582122,6.229341127967565,4.069213583296326,5.312575192878207,5.506521641802248,8.03230117465806,11.417049820360575,8.239886710225672,8.783190296812432
7916,1414,0.4151993989944458,-0.179741770029068,-0.8169490694999695,-2.39351749420166,0,-1,-1,-19,6,3.333333333333334,0.9594756364822388,0.8681358472915321,2.4256120413463553,3.993488981582122,6.229341127967565,4.069213583296326,5.312575192878207,5.582144291441919,7.977061393902118,11.417049820360575,8.239886710225672,8.783190296812432
7927,1415,0.4087268114089966,-0.2013065069913864,-0.516911506652832,-1.9659833908081055,0,-2,-1,-16,2,-5.555555555555555,0.949617862701416,0.868049033706803,3.9142536584107024,3.699204053851337,4.119747138038165,4.803283427177308,5.416203723311211,7.26765738766678,6.365519400752648,5.5001953988115435,5.785475482489678,6.7556619245939515
7932,1416,0.4013976454734802,-0.22445961833000183,-0.8939141035079956,-2.5662295818328857,0,-2,-1,-21,8,7.777777777777779,0.939957857131958,0.8679622288034323,1.688596503852513,2.2894112010711885,2.009827778517701,2.4759410419273267,2.6920224744166417,3.935555608017147,4.384008294223152,2.562628911135026,4.974014273861218,4.742447628972418
7935,1417,0.39601096510887146,-0.24503503739833832,-0.26767241954803467,-1.659417986869812,0,-2,0,-13,6,3.333333333333334,0.9325088262557983,0.867875432580552,2.1478893643436767,1.952118973169513,1.6285808935086787,1.7239572408281867,2.2204461443017625,2.5731457043149244,3.272577430262181,3.3609441633312915,2.4656328665348357,4.515399569077633
7939,1418,0.39474761486053467,-0.2597907781600952,-0.015942301601171494,-1.3199669122695923,0,-2,0,-11,3,-3.333333333333333,0.9241292476654053,0.8677886450372939,3.607654917163531,4.47177976906057,3.506702756367155,4.4705008701809215,4.406521484123683,4.528901464809454,5.715400761345013,6.81034349565537,5.737114935938222,3.372490687240905
7953,1419,0.39313727617263794,-0.2754463255405426,-0.2671339809894562,-1.7335025072097778,0,-2,0,-14,8,7.777777777777779,0.9168738722801208,0.8677018661727902,1.4622015827980412,1.464597334532622,1.6431422186210862,1.935445137718611,1.588527619580372,1.6667616857929262,2.5076781082131654,2.8450599385976068,3.7051161109251614,2.8528222849359914
7959,1420,0.39368313550949097,-0.28831592202186584,0.3018995523452759,-0.930781900882721,0,-2,0,-7,6,3.333333333333334,0.9122292399406433,0.8676150959861729,6.014944680420527,5.829279305807745,6.875399554696928,5.861048251924442,7.444746405800645,7.703428611088885,8.113269176731547,7.210599549179861,6.626235696038238,6.624271999749142
7967,1421,0.39784201979637146,-0.2962612509727478,0.5067420601844788,-0.6711210012435913,0,-2,1,-5,7,5.555555555555555,0.909748375415802,0.8675283344765743,0.901502349141865,1.313478362879539,2.305734764309808,1.1441812177319879,2.1300273307656497,1.0820128306080785,0.9344161392189454,1.9056183985621264,1.9318859787842482,2.8517258947077266
7974,1422,0.40486446022987366,-0.3004191517829895,0.8551794290542603,-0.2013135850429535,0,-2,1,-2,8,7.777777777777779,0.9107373952865601,0.8674415816431267,1.6802792391574615,2.735770075851065,4.790935396986141,2.4673583952902254,2.1309662562914813,2.1740485219842816,1.8792302404576544,2.668365157758233,3.2048350679597197,2.857438092080881
7979,1423,0.41612935066223145,-0.298768550157547,1.337231993675232,0.46453991532325745,0,-2,1,4,7,5.555555555555555,0.914692223072052,0.8673548374849623,5.739811287158222,4.808540544667179,5.223308981993332,4.945782168383944,4.578459019248248,4.27079275450847,7.728951168525112,4.668656597290474,3.847790969646668,3.0189053490857956
7984,1424,0.4311161935329437,-0.292074978351593,1.6260844469070435,0.8463404774665833,0,-2,2,7,4,-1.1111111111111107,0.9183513522148132,0.8672681020012138,0.7982637849619095,0.6574040901716246,0.6049540940456897,1.6778508542239439,0.8697051818016117,0.4677275168474111,0.4414122693985485,0.6141916580105752,0.6106757720608385,0.26596202512865763
7994,1425,0.4461565613746643,-0.2857423722743988,1.4159789085388184,0.4922069311141968,0,-2,1,4,1,-7.777777777777778,0.9177073836326599,0.8671813751910137,5.739811287158222,4.858557287861608,5.223308981993332,4.945782168383944,4.578459019248248,4.27079275450847,7.728951168525112,4.668656597290474,4.103690591676716,3.0189053490857956
8002,1426,0.4564493000507355,-0.2868669629096985,0.7405279874801636,-0.5507372617721558,0,-2,1,-4,2,-5.555555555555555,0.9119941592216492,0.8670946570534946,0.9661443270369929,1.3498080607039598,2.0210699885350056,3.9034596934991406,1.2060406417193745,1.1447646783540388,1.502491902775903,1.232572050826489,1.9332743446251144,2.172785042114193
8003,1427,0.4611774682998657,-0.296657919883728,0.27449360489845276,-1.2832236289978027,0,-2,0,-10,4,-1.1111111111111107,0.9034053683280945,0.8670079475877893,4.48308763510181,5.614186706252049,4.972162360025271,5.282194442290471,5.151407839919899,4.883092720423391,7.2622299400902985,5.8578309429170865,5.988370122544863,5.483356611207064
8005,1428,0.4632624685764313,-0.31079667806625366,0.16276969015598297,-1.4925180673599243,0,-2,0,-12,8,7.777777777777779,0.8965277671813965,0.8669212467930305,2.8965457215224513,3.2412406935961364,3.1330416548677946,3.622447808764549,2.9503862537611214,3.120039864006285,3.287649272987206,4.348089347232458,6.256702008660007,3.8451987498221403
8008,1429,0.4678855836391449,-0.3216709494590759,0.6935372948646545,-0.7599713802337646,0,-3,1,-6,7,5.555555555555555,0.8931290507316589,0.8668345546683512,0.4856554765972272,0.9065509693377392,0.49081757239340384,0.6969888258862833,1.1097338276544133,0.7638155953464063,0.8693305785497267,0.918694433578082,1.2776544960577563,0.926387310255111
8010,1430,0.47667843103408813,-0.32691118121147156,1.0250970125198364,-0.32276278734207153,0,-3,1,-3,4,-1.1111111111111107,0.8898199796676636,0.8667478712128844,0.898557141605407,1.118423541403221,2.1832279473993257,1.307315641964955,1.1806182785668962,1.0870999453451853,1.3969087837436176,1.592958355830829,1.957512767752057,0.885304450888555
8019,1431,0.48595088720321655,-0.33193373680114746,0.8582208156585693,-0.6153003573417664,0,-3,1,-5,9,10.0,0.8889493346214294,0.8666611964257631,0.8114352646195031,0.5561481374246849,0.8544625224804345,0.6803439282703392,0.7352770252372453,0.6094896715521305,1.134870702336674,1.0663625851354839,0.6426297238820775,1.784396772555196
8025,1432,0.49810728430747986,-0.3332426846027374,1.4919304847717285,0.25966379046440125,0,-3,1,2,3,-3.333333333333333,0.8884249925613403,0.8665745303061205,1.9158098876917402,1.8041290862748576,1.5448593844888756,1.3421768391169042,2.025574653732739,2.9673867147100736,2.206860329198112,1.360389307331432,1.5855077323863358,1.327192984521866
8031,1433,0.5109622478485107,-0.3340283930301666,1.1341181993484497,-0.31173035502433777,1,-3,1,-2,7,5.555555555555555,0.8877150416374207,0.8664878728530899,0.0,0.043909335136413576,0.0,0.0,0.0,0.0,0.04309390187263489,0.04438575208187104,0.0,0.047899803292751314
8036,1434,0.5239693522453308,-0.3350893557071686,1.432395339012146,0.07341552525758743,1,-3,1,1,6,3.333333333333334,0.8885886669158936,0.8664012240658047,0.0,0.0,0.0,0.0,0.0,0.0,0.04442943334579468,0.0,0.0,0.0
8042,1435,0.5389416813850403,-0.33378347754478455,1.5517903566360474,0.19768117368221283,1,-3,2,2,6,3.333333333333334,0.8902391791343689,0.8663145839433981,0.0,0.0,0.0,0.0,0.0,0.0,0.044511958956718445,0.0,0.04510162472724915,0.0
8047,1436,0.5550608038902283,-0.331301748752594,1.662874460220337,0.3101358711719513,1,-3,2,2,9,10.0,0.8951388597488403,0.8662279524850037,0.0,0.0,0.0,0.0,0.0,0.0,0.044511958956718445,0.0,0.04510162472724915,0.04475694298744202
8055,1437,0.5749409198760986,-0.3238227367401123,2.240185499191284,1.1039433479309082,1,-3,2,9,2,-5.555555555555555,0.8989262580871582,0.8661413296897552,0.0,0.0,0.04494631290435791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8059,1438,0.5940792560577393,-0.31792089343070984,1.6707737445831299,0.2222614586353302,1,-3,2,2,8,7.777777777777779,0.9022893309593201,0.8660547155567863,0.0,0.0,0.0,0.0,0.0,0.0,0.044511958956718445,0.0,0.09021609127521515,0.04475694298744202
8063,1439,0.6131507158279419,-0.3125869929790497,2.091707944869995,0.7923101782798767,1,-3,2,6,0,-10.0,0.9024146795272827,0.8659681100852306,0.04512073397636414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8066,1440,0.6290476322174072,-0.31238657236099243,1.213503122329712,-0.5442376732826233,1,-2,1,-4,7,5.555555555555555,0.9003010988235474,0.865881513274222,0.0,0.0,0.05004897762537003,0.0,0.04784093499183655,0.0,0.04739813804626465,0.049390616562962536,0.0,0.0
8073,1441,0.6428353786468506,-0.3157513439655304,1.509078860282898,-0.15691456198692322,1,-3,2,-1,4,-1.1111111111111107,0.8979849815368652,0.8657949251228946,0.04419759213924408,0.0,0.0,0.0,0.08381558060646058,0.0,0.0,0.0,0.0,0.0
8077,1442,0.6567505598068237,-0.319397896528244,1.307428240776062,-0.4997614026069641,1,-3,1,-4,2,-5.555555555555555,0.8917673230171204,0.8657083456303823,0.0,0.0,0.08459672689437867,0.0,0.0,0.0,0.0,0.0,0.042865520715713507,0.0
8079,1443,0.6669337153434753,-0.3289874792098999,0.804161548614502,-1.2844514846801758,1,-3,1,-10,9,10.0,0.8864765167236328,0.8656217747958194,0.0,0.0,0.04219104647636414,0.04402791261672974,0.0,0.031880076503753664,-0.10893964767456055,0.0,0.04403201341629029,0.11820372498035431
8084,1444,0.6785831451416016,-0.33693253993988037,1.4430720806121826,-0.40120434761047363,1,-3,1,-3,0,-10.0,0.8787567019462585,0.8655352126183398,0.11876909922569989,0.043432265520095825,0.0,0.04340285062789917,0.04402819275856018,0.0,0.0,0.0,0.0,0.0
8087,1445,0.6882890462875366,-0.34820014238357544,0.6176037788391113,-1.6529529094696045,1,-3,1,-13,2,-5.555555555555555,0.8639535307884216,0.8654486590970779,-0.07152887195348741,-0.0521438310444355,0.05105978420674802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8091,1446,0.6918942332267761,-0.36884477734565735,0.17017793655395508,-2.353020429611206,1,-3,0,-19,0,-10.0,0.8410342931747437,0.8653621142311683,0.04974462234756556,0.0,0.0,0.0,0.12652683554291727,0.0,0.0,0.0,0.04336926937103272,0.0
8096,1447,0.6894787549972534,-0.39870497584342957,-0.5497251152992249,-3.4418318271636963,1,-3,-1,-28,8,7.777777777777779,-2.18399715423584,0.8652755780197452,0.0,-0.11007951498031616,0.0,-0.10922722816467285,0.0,0.0,0.0,-0.10971857309341432,-0.109199857711792,0.0
8099,1448,-0.02108152210712433,-0.11356642097234726,0.19735950231552124,0.09841737151145935,0,-1,0,1,4,-1.1111111111111107,0.9870879650115967,0.8651890504619433,18.031555717019728,17.310357153519014,17.42179480128397,20.207372524762647,20.970289700278194,19.54542021562776,18.433047953883605,17.215322396992136,16.286998383307512,18.68740192669754
8109,1449,-0.019708145409822464,-0.11363131552934647,0.09388703852891922,-0.07739989459514618,0,-1,0,-1,1,-7.777777777777778,0.9856662154197693,0.8651025315568971,17.52203678515881,17.51266451542708,18.363288272439547,19.821390455465075,20.26452259149714,20.728748474174157,20.288417408900408,18.01952752391085,18.31942740068569,19.470347709470282
8114,1450,-0.022153615951538086,-0.11972374469041824,-0.49897778034210205,-1.0036629438400269,0,-1,0,-8,6,3.333333333333334,0.9837496280670166,0.8650160213037414,10.15200487667683,12.269376646870331,12.567971247031771,11.586452740248944,12.793419361667798,13.561121634156404,17.24157110748397,15.759573733667416,16.035798488759216,14.011479776067773
8119,1451,-0.02556392177939415,-0.12747681140899658,-0.21938860416412354,-0.5936512351036072,0,-1,0,-5,2,-5.555555555555555,0.9812058806419373,0.864929519701611,15.04911283863576,15.399143241128751,14.293368605129526,15.13915409562393,16.310364075840496,18.196472125500193,20.51900180971068,18.989507036921587,15.692313396209618,16.302959443398073
8127,1452,-0.03006618469953537,-0.13709166646003723,-0.6229198575019836,-1.2306733131408691,0,-1,-1,-10,7,5.555555555555555,0.9787898659706116,0.8648430267496409,8.223600785480745,12.198699236297855,14.094465911670248,16.124176752870923,16.965853154298145,14.606914296549636,15.043810870563576,16.522605994050828,17.088291907411033,19.092573807637482
8135,1453,-0.03373270109295845,-0.1456371247768402,-0.170339435338974,-0.5599101781845093,0,-1,0,-4,6,3.333333333333334,0.9777309894561768,0.8647565424469659,14.920873563672263,15.80482895227604,17.47328931330923,16.983768103287375,18.130284084766735,19.052812901032723,19.34518960379354,17.328216679032273,16.70938879013069,15.789768155495842
8139,1454,-0.034012824296951294,-0.14922818541526794,0.08236710727214813,-0.19616451859474182,0,-1,0,-2,6,3.333333333333334,0.9776934385299683,0.8646700667927212,16.802878259692505,16.69740261672343,17.19766486868572,18.840650143245558,19.500839164555217,20.143244957044097,20.0037999273303,18.291901853962514,17.30583075751877,17.06097275543656
8147,1455,-0.03187539801001549,-0.14935366809368134,0.31596043705940247,0.13780102133750916,0,-1,0,1,3,-3.333333333333333,0.9773241281509399,0.8645835997860419,18.045525445938246,17.367760148153515,17.513906704108102,20.24994512455291,20.957871133483582,19.54542021562776,18.433047953883605,17.454949242131164,16.286998383307512,18.777295700689173
8150,1456,-0.030314812436699867,-0.15058507025241852,0.03750283643603325,-0.30970504879951477,0,-1,0,-2,0,-10.0,0.9742707014083862,0.8644971414260634,16.92289737371768,16.69740261672343,17.291758781995448,18.968151580078306,19.500839164555217,20.1822402123162,20.0037999273303,18.291901853962514,17.30583075751877,17.14169271028448
8151,1457,-0.0342332124710083,-0.1604035496711731,-0.7145324945449829,-1.479810118675232,0,-1,-1,-12,3,-3.333333333333333,0.9686196446418762,0.8644106917119208,8.575277154587145,7.898158394221778,11.323045157082127,12.435267173550125,15.069821825757131,15.001662724400052,14.994874976765725,14.27807747797112,16.773850117282475,19.05117358846556
8159,1458,-0.04253455996513367,-0.17714501917362213,-0.9153110384941101,-1.8100662231445312,0,-1,-1,-14,7,5.555555555555555,0.9633640050888062,0.8643242506427495,8.90949525988509,7.670165665715768,8.569327154615264,11.040451823202567,13.115254134373838,15.443780062186283,14.128957270343879,13.546642649698759,14.310343850333371,17.518420252818622
8164,1459,-0.04902626574039459,-0.19140540063381195,-0.4452259838581085,-1.1234768629074097,0,-2,0,-9,7,5.555555555555555,0.9603376388549805,0.8642378182176853,5.675862765581064,5.804621011589938,6.0984241522397875,6.530538355853157,5.673259265904825,7.533369872378612,8.750554453899799,7.155313763309718,5.972527027199198,5.9037288024170405
8173,1460,-0.051034215837717056,-0.19915424287319183,-0.012563060969114304,-0.49723201990127563,0,-2,0,-4,4,-1.1111111111111107,0.9579092264175415,0.8641513944358635,8.516509826716426,7.788118933895955,7.984165191059562,8.158488971781626,9.555206563626374,8.753912087169617,8.301291591139522,7.721842648045818,6.330869244866395,6.829604552153262
8177,1461,-0.05169451981782913,-0.205160453915596,-0.10316455364227295,-0.6643460392951965,0,-2,0,-5,6,3.333333333333334,0.9559069871902466,0.8640649792964199,6.845875165289247,7.68764903556122,7.69606306366258,8.390904332571408,8.245440772861453,9.702357171946549,8.57532817001966,8.457111289507843,7.094009561933305,6.588494291398328
8181,1462,-0.05136774480342865,-0.2099834531545639,0.1390679031610489,-0.3294186592102051,0,-2,0,-3,5,1.1111111111111107,0.9546211957931519,0.8639785727984902,6.822018764819598,6.96539502726818,7.856114590520546,8.576810214582888,9.775131471076628,8.462132435328265,7.789754978334022,6.716097383279171,6.349055875495891,6.9398075806466455
8188,1463,-0.04965134337544441,-0.21302297711372375,0.1999274492263794,-0.2692036032676697,0,-2,0,-2,1,-7.777777777777778,0.9511178135871887,0.8638921749412104,7.670817365446835,7.3910626876116865,7.6959229210799,8.527130299683165,9.252792250778873,7.530855360122345,6.622185709223201,5.551861784063824,6.091350745648876,7.044409562627985
8196,1464,-0.05105837807059288,-0.2210931032896042,-0.3952341079711914,-1.1988569498062134,0,-2,0,-10,7,5.555555555555555,0.9472284317016602,0.8638057857237162,4.736235914988542,5.885665424864319,5.0677124790241574,5.52519747784423,5.2991883255663215,5.621624878539428,7.146104840094116,6.296177742416635,5.956969867847194,5.9844586556748425
8204,1465,-0.05261192470788956,-0.22972050309181213,0.029806241393089294,-0.5926341414451599,0,-2,0,-5,6,3.333333333333334,0.9452569484710693,0.8637194051451439,7.043250181529725,7.653809982195326,7.69606306366258,8.42521363521032,8.245440772861453,9.740909761225922,8.732974052651906,8.55051032545717,7.144862239533158,6.588494291398328
8211,1466,-0.05102713778614998,-0.23397240042686462,0.2598392963409424,-0.2816298305988312,0,-2,0,-2,4,-1.1111111111111107,0.9433378577232361,0.8636330332046294,7.670817365446835,7.3910626876116865,7.6959229210799,8.527130299683165,9.41114066155479,7.530855360122345,6.622185709223201,5.551861784063824,6.091350745648876,7.044409562627985
8216,1467,-0.04908543825149536,-0.2380380481481552,0.14834898710250854,-0.48416146636009216,0,-2,0,-4,5,1.1111111111111107,0.9411054849624634,0.8635466699013089,8.516509826716426,7.788118933895955,8.133877643093111,8.158488971781626,9.593306450758025,8.852427426623585,8.301291591139522,7.791826419285856,6.37648226367394,6.829604552153262
8223,1468,-0.047291312366724014,-0.24268195033073425,0.20693793892860413,-0.4321240484714508,0,-2,0,-3,1,-7.777777777777778,0.9363139867782593,0.8634603152343188,6.822018764819598,6.95627447001355,7.856114590520546,8.576810214582888,9.820296177196349,8.462132435328265,7.947305323171409,6.716097383279171,6.349055875495891,6.9398075806466455
8227,1469,-0.048616375774145126,-0.2523607909679413,-0.3857339024543762,-1.3561794757843018,0,-2,0,-11,7,5.555555555555555,0.9310054779052734,0.8633739692027953,3.981186003499578,4.522771620307786,3.8436221235555914,4.305052151936191,4.694972864691268,4.770362534944951,5.715400761345013,7.108062661260686,6.366088483851284,4.708142257742459
